ExpenseID,ExpenseDate,FiscalYear,FiscalMonth,CostCenterCode,Department_ID,Branch_ID,Category_ID,Vendor,Invoice_Number,Description,Amount,Approval_Status,Requester_Employee_ID,Approver_Employee_ID,Payment_Status,Approved_Date,Payment_Date,Delay_Reason
EX0001156,5/11/2024,2024,2024-05,CC-HQ-D002,D002,B001,C011,Marriott,INV-HMD5MS8I,"Training, Travel & Conferences - Marriott",6170.00,Approved,2824,2824,Delayed,5/15/2024,7/3/2024,Vendor Documentation Missing
EX0001433,6/22/2024,2024,2024-06,CC-HQ-D004,D004,B001,C005,Allied Universal,INV-LPSAE6GR,Security Services & Monitoring - Allied Universal,6170.00,Approved,5012,5012,Paid,6/23/2024,7/11/2024,
EX0003407,2/24/2025,2025,2025-02,CC-HQ-D004,D004,B001,C011,Marriott,INV-O2GOTRHG,"Training, Travel & Conferences - Marriott",6170.00,Approved,5012,5012,Paid,2/26/2025,3/4/2025,
EX0001706,7/5/2024,2024,2024-07,CC-HQ-D005,D005,B001,C008,Local Counsel LLP,INV-WEDCQ7JF,Professional Services (Legal/Consulting) - Local Counsel LLP,6160.00,Approved,4657,3286,Delayed,7/10/2024,8/20/2024,Threshold Review Hold
EX0002894,12/23/2024,2024,2024-12,CC-HQ-D002,D002,B001,C001,ADP,INV-0AK27P5S,Salaries & Payroll - ADP,6160.00,Approved,2824,2824,Paid,12/24/2024,12/29/2024,
EX0004806,8/11/2025,2025,2025-08,CC-HQ-D001,D001,B001,C908,Corporate Shared Services,INV-7UC3PRUK,Corporate Overhead - Procurement & Vendor Management - Corporate Shared Services,6160.00,Approved,1409,1409,Paid,8/16/2025,8/31/2025,
EX0001174,5/4/2024,2024,2024-05,CC-HQ-D005,D005,B001,C008,EY,INV-V1DGFSDS,Professional Services (Legal/Consulting) - EY,6150.00,Approved,3286,3286,Paid,5/9/2024,5/21/2024,
EX0003660,3/25/2025,2025,2025-03,CC-HQ-D008,D008,B001,C007,CDW,INV-XIYKKH4D,Hardware & Equipment - CDW,6150.00,Approved,7912,7912,Paid,3/28/2025,4/7/2025,
EX0003857,4/10/2025,2025,2025-04,CC-HQ-D002,D002,B001,C906,HQ Facilities Allocation,INV-T8ZP5BO5,Corporate Overhead - Finance & Accounting - HQ Facilities Allocation,6140.00,Approved,2824,2824,Paid,4/13/2025,4/25/2025,
EX0004125,5/13/2025,2025,2025-05,CC-HQ-D008,D008,B001,C905,HQ Facilities Allocation,INV-CJL9LZTD,Corporate Overhead - Loans and Credit - HQ Facilities Allocation,6140.00,Approved,7912,7912,Paid,5/13/2025,5/17/2025,
EX0004197,6/21/2025,2025,2025-06,CC-B013,D010,B013,C012,Amazon Business,INV-28H1P8BR,Office Supplies & Admin - Amazon Business,6140.00,Approved,4811,4811,Paid,6/23/2025,7/8/2025,
EX0005656,12/29/2025,2025,2025-12,CC-B013,D010,B013,C007,CDW,INV-6TH4BTPX,Hardware & Equipment - CDW,6140.00,Approved,4811,4811,Paid,1/2/2026,1/16/2026,
EX0000711,3/18/2024,2024,2024-03,CC-HQ-D006,D006,B001,C010,Meta Ads,INV-0VFADCFS,Marketing & Community Outreach - Meta Ads,6130.00,Approved,2679,2679,Paid,3/24/2024,3/30/2024,
EX0001944,8/20/2024,2024,2024-08,CC-HQ-D005,D005,B001,C012,Staples,INV-H50UHQYO,Office Supplies & Admin - Staples,6130.00,Approved,3286,3286,Paid,8/26/2024,9/15/2024,
EX0000436,2/13/2024,2024,2024-02,CC-HQ-D002,D002,B001,C906,HQ Facilities Allocation,INV-QFBQ9VP5,Corporate Overhead - Finance & Accounting - HQ Facilities Allocation,6120.00,Approved,2824,2824,Paid,2/18/2024,2/25/2024,
EX0001209,5/5/2024,2024,2024-05,CC-HQ-D008,D008,B001,C012,Office Depot,INV-RYE4ABRB,Office Supplies & Admin - Office Depot,6120.00,Approved,7912,7912,Paid,5/9/2024,5/24/2024,
EX0002192,9/27/2024,2024,2024-09,CC-HQ-D006,D006,B001,C904,Corporate Shared Services,INV-EW3USTF9,Corporate Overhead - Human Resources - Corporate Shared Services,6120.00,Approved,9935,2679,Delayed,10/4/2024,11/30/2024,Compliance Review
EX0004333,6/24/2025,2025,2025-06,CC-HQ-D004,D004,B001,C902,Google Ads,INV-5PA59NRC,Corporate Overhead - Marketing & Advertising - Google Ads,6120.00,Rejected,5012,5012,Cancelled,,,
EX0003507,3/1/2025,2025,2025-03,CC-B016,D010,B016,C008,PwC,INV-6JR8SWPT,Professional Services (Legal/Consulting) - PwC,6120.00,Approved,4257,4257,Paid,3/1/2025,3/13/2025,
EX0004209,6/12/2025,2025,2025-06,CC-B016,D010,B016,C006,Microsoft,INV-6ONKI9G1,Software Licenses & Subscriptions - Microsoft,6120.00,Approved,4257,4257,Paid,6/18/2025,7/1/2025,
EX0000710,3/23/2024,2024,2024-03,CC-HQ-D006,D006,B001,C010,Local Media Group,INV-QDEDKWOK,Marketing & Community Outreach - Local Media Group,6100.00,Approved,9935,2679,Paid,3/30/2024,4/4/2024,
EX0002666,11/9/2024,2024,2024-11,CC-HQ-D005,D005,B001,C008,Local Counsel LLP,INV-7SCBGHCB,Professional Services (Legal/Consulting) - Local Counsel LLP,6100.00,Approved,4657,3286,Paid,11/9/2024,11/29/2024,
EX0003663,3/24/2025,2025,2025-03,CC-HQ-D008,D008,B001,C001,Paychex,INV-VO788XK3,Salaries & Payroll - Paychex,6100.00,Approved,7912,7912,Paid,3/24/2025,3/28/2025,
EX0004852,8/5/2025,2025,2025-08,CC-HQ-D006,D006,B001,C010,Google Ads,INV-A8A6628K,Marketing & Community Outreach - Google Ads,6100.00,Approved,9935,2679,Delayed,8/11/2025,9/12/2025,Invoice Discrepancy
EX0000170,1/2/2024,2024,2024-01,CC-HQ-D001,D001,B001,C905,Corporate Shared Services,INV-3GUYIJUH,Corporate Overhead - Loans and Credit - Corporate Shared Services,6090.00,Approved,1409,1409,Paid,1/8/2024,1/17/2024,
EX0001460,6/5/2024,2024,2024-06,CC-HQ-D006,D006,B001,C010,Google Ads,INV-99MRBDR4,Marketing & Community Outreach - Google Ads,6090.00,Approved,9935,2679,Paid,6/8/2024,6/15/2024,
EX0004092,5/4/2025,2025,2025-05,CC-HQ-D003,D003,B001,C005,Allied Universal,INV-GVM446X6,Security Services & Monitoring - Allied Universal,6090.00,Approved,5506,5506,Paid,5/8/2025,5/11/2025,
EX0004867,8/1/2025,2025,2025-08,CC-HQ-D008,D008,B001,C001,Paychex,INV-Y91BSSND,Salaries & Payroll - Paychex,6090.00,Approved,7912,7912,Paid,8/6/2025,8/16/2025,
EX0004465,7/11/2025,2025,2025-07,CC-B017,D010,B017,C002,ADP,INV-9E5SQEPK,Benefits & Payroll Taxes - ADP,6090.00,Approved,9928,9928,Paid,7/15/2025,7/18/2025,
EX0002436,10/31/2024,2024,2024-10,CC-HQ-D008,D008,B001,C008,Deloitte,INV-JHZZJ8YZ,Professional Services (Legal/Consulting) - Deloitte,6080.00,Approved,7912,7912,Paid,10/31/2024,11/17/2024,
EX0004087,5/5/2025,2025,2025-05,CC-HQ-D002,D002,B001,C005,Securitas,INV-A7WMAG6M,Security Services & Monitoring - Securitas,6080.00,Approved,2824,2824,Paid,5/5/2025,5/21/2025,
EX0000707,3/30/2024,2024,2024-03,CC-HQ-D005,D005,B001,C904,HQ Facilities Allocation,INV-6QC53IXQ,Corporate Overhead - Human Resources - HQ Facilities Allocation,6070.00,Approved,3286,3286,Paid,4/1/2024,4/7/2024,
EX0002425,10/2/2024,2024,2024-10,CC-HQ-D006,D006,B001,C009,State Banking Regulator,INV-8MSBU3ET,Regulatory & Compliance Fees - State Banking Regulator,6070.00,Approved,9935,2679,Paid,10/4/2024,10/20/2024,
EX0000609,3/11/2024,2024,2024-03,CC-B024,D010,B024,C007,HP,INV-8GEJHIZ3,Hardware & Equipment - HP,6070.00,Approved,6635,6635,Paid,3/12/2024,3/16/2024,
EX0002924,12/8/2024,2024,2024-12,CC-HQ-D005,D005,B001,C012,Staples,INV-DMKQGKAM,Office Supplies & Admin - Staples,6050.00,Approved,4657,3286,Paid,12/8/2024,12/23/2024,
EX0003125,1/3/2025,2025,2025-01,CC-HQ-D002,D002,B001,C001,ADP,INV-LNM86QWD,Salaries & Payroll - ADP,6050.00,Approved,2824,2824,Paid,1/4/2025,1/20/2025,
EX0005060,9/8/2025,2025,2025-09,CC-HQ-D003,D003,B001,C906,HQ Facilities Allocation,INV-X93LHG1Y,Corporate Overhead - Finance & Accounting - HQ Facilities Allocation,6050.00,Approved,5506,5506,Paid,9/10/2025,9/16/2025,
EX0006036,1/31/2026,2026,2026-01,CC-HQ-D005,D005,B001,C901,HQ Facilities Allocation,INV-YXZQ9F0G,Corporate Overhead - Corporate Operations - HQ Facilities Allocation,6050.00,Pending,3286,3286,Processing,,,
EX0000921,4/18/2024,2024,2024-04,CC-HQ-D002,D002,B001,C001,Paychex,INV-6QPB4L31,Salaries & Payroll - Paychex,6040.00,Approved,2824,2824,Paid,4/24/2024,5/7/2024,
EX0000448,2/14/2024,2024,2024-02,CC-HQ-D003,D003,B001,C011,Conference Organizer,INV-7O69KAKQ,"Training, Travel & Conferences - Conference Organizer",6020.00,Approved,1520,5506,Paid,2/18/2024,2/21/2024,
EX0002441,10/3/2024,2024,2024-10,CC-HQ-D008,D008,B001,C010,Google Ads,INV-AB8IEY4T,Marketing & Community Outreach - Google Ads,6020.00,Approved,7912,7912,Paid,10/8/2024,10/11/2024,
EX0005749,12/3/2025,2025,2025-12,CC-B033,D010,B033,C004,Xcel Energy,INV-B42UF54Z,Utilities - Xcel Energy,6020.00,Approved,4015,4015,Paid,12/4/2025,12/16/2025,
EX0001672,7/24/2024,2024,2024-07,CC-HQ-D001,D001,B001,C005,Securitas,INV-QIZV8S6H,Security Services & Monitoring - Securitas,6010.00,Approved,1409,1409,Paid,7/30/2024,8/17/2024,
EX0004848,8/18/2025,2025,2025-08,CC-HQ-D006,D006,B001,C908,Corporate Shared Services,INV-PNEU7AT7,Corporate Overhead - Procurement & Vendor Management - Corporate Shared Services,6010.00,Approved,2679,2679,Paid,8/25/2025,8/27/2025,
EX0000750,4/28/2024,2024,2024-04,CC-B003,D010,B003,C012,Office Depot,INV-ANKT083A,Office Supplies & Admin - Office Depot,6010.00,Approved,7924,7924,Delayed,5/4/2024,5/27/2024,Vendor Documentation Missing
EX0002558,11/4/2024,2024,2024-11,CC-B021,D010,B021,C003,CBRE,INV-ZHEHM5RP,Branch Rent & Leases - CBRE,6010.00,Approved,7224,7224,Paid,11/7/2024,11/14/2024,
EX0000185,1/12/2024,2024,2024-01,CC-HQ-D003,D003,B001,C011,Delta,INV-AFJ4MU12,"Training, Travel & Conferences - Delta",6000.00,Approved,1520,5506,Paid,1/13/2024,1/21/2024,
EX0004551,7/21/2025,2025,2025-07,CC-HQ-D001,D001,B001,C005,Securitas,INV-DK1V8WJF,Security Services & Monitoring - Securitas,6000.00,Approved,1409,1409,Paid,7/28/2025,7/30/2025,
EX0005348,10/7/2025,2025,2025-10,CC-HQ-D006,D006,B001,C009,FINRA,INV-BEU9D061,Regulatory & Compliance Fees - FINRA,6000.00,Approved,9935,2679,Paid,10/8/2025,10/25/2025,
EX0006029,1/29/2026,2026,2026-01,CC-HQ-D003,D003,B001,C007,Lenovo,INV-4PRQ1PQU,Hardware & Equipment - Lenovo,6000.00,Approved,5506,5506,Paid,2/2/2026,2/3/2026,
EX0005223,10/2/2025,2025,2025-10,CC-B021,D010,B021,C012,Amazon Business,INV-X2QGO1H8,Office Supplies & Admin - Amazon Business,6000.00,Approved,7224,7224,Paid,10/7/2025,10/10/2025,
EX0002882,12/2/2024,2024,2024-12,CC-HQ-D001,D001,B001,C011,Conference Organizer,INV-VRJMVCYB,"Training, Travel & Conferences - Conference Organizer",5990.00,Approved,1409,1409,Paid,12/4/2024,12/6/2024,
EX0003643,3/28/2025,2025,2025-03,CC-HQ-D006,D006,B001,C908,HQ Facilities Allocation,INV-CZELHSIB,Corporate Overhead - Procurement & Vendor Management - HQ Facilities Allocation,5990.00,Approved,2679,2679,Paid,4/3/2025,4/9/2025,
EX0004927,9/24/2025,2025,2025-09,CC-B013,D010,B013,C010,Community Sponsorship Org,INV-6TEWNR7L,Marketing & Community Outreach - Community Sponsorship Org,5990.00,Approved,4811,4811,Paid,9/30/2025,10/19/2025,
EX0002685,11/9/2024,2024,2024-11,CC-HQ-D006,D006,B001,C009,State Banking Regulator,INV-73FUF7TV,Regulatory & Compliance Fees - State Banking Regulator,5980.00,Approved,2679,2679,Paid,11/10/2024,11/29/2024,
EX0005197,10/21/2025,2025,2025-10,CC-B017,D010,B017,C002,ADP,INV-XZ1JWHCY,Benefits & Payroll Taxes - ADP,5980.00,Approved,9928,9928,Paid,10/28/2025,10/31/2025,
EX0004119,5/21/2025,2025,2025-05,CC-HQ-D007,D007,B001,C007,Lenovo,INV-PY5AWVYQ,Hardware & Equipment - Lenovo,5970.00,Approved,2424,2424,Paid,5/27/2025,5/29/2025,
EX0004595,7/31/2025,2025,2025-07,CC-HQ-D005,D005,B001,C007,CDW,INV-66AX6MLK,Hardware & Equipment - CDW,5970.00,Approved,4657,3286,Delayed,8/5/2025,9/8/2025,Vendor Documentation Missing
EX0005082,9/7/2025,2025,2025-09,CC-HQ-D006,D006,B001,C009,Compliance Services Inc,INV-0IJ1ULCY,Regulatory & Compliance Fees - Compliance Services Inc,5970.00,Approved,9935,2679,Delayed,9/11/2025,10/28/2025,Vendor Documentation Missing
EX0000953,4/1/2024,2024,2024-04,CC-HQ-D005,D005,B001,C904,HQ Facilities Allocation,INV-GM0Y3OUG,Corporate Overhead - Human Resources - HQ Facilities Allocation,5960.00,Approved,4657,3286,Delayed,4/2/2024,4/24/2024,Threshold Review Hold
EX0004944,9/6/2025,2025,2025-09,CC-B016,D010,B016,C006,Adobe,INV-MKMYQQC6,Software Licenses & Subscriptions - Adobe,5960.00,Approved,4257,4257,Paid,9/9/2025,9/27/2025,
EX0000440,2/18/2024,2024,2024-02,CC-HQ-D003,D003,B001,C012,Amazon Business,INV-SV3CLYZ0,Office Supplies & Admin - Amazon Business,5950.00,Approved,1520,5506,Paid,2/23/2024,3/1/2024,
EX0000944,4/10/2024,2024,2024-04,CC-HQ-D004,D004,B001,C005,Local Security Co,INV-5U2N3OUK,Security Services & Monitoring - Local Security Co,5950.00,Approved,5012,5012,Paid,4/16/2024,5/6/2024,
EX0005102,9/14/2025,2025,2025-09,CC-HQ-D008,D008,B001,C009,Compliance Services Inc,INV-9F0P3APO,Regulatory & Compliance Fees - Compliance Services Inc,5950.00,Approved,7912,7912,Paid,9/20/2025,10/3/2025,
EX0004611,7/22/2025,2025,2025-07,CC-HQ-D008,D008,B001,C007,HP,INV-37XXCUAB,Hardware & Equipment - HP,5930.00,Approved,7912,7912,Paid,7/24/2025,7/28/2025,
EX0005343,10/1/2025,2025,2025-10,CC-HQ-D006,D006,B001,C908,Corporate Shared Services,INV-27O42JB3,Corporate Overhead - Procurement & Vendor Management - Corporate Shared Services,5930.00,Approved,2679,2679,Paid,10/4/2025,10/7/2025,
EX0003688,4/14/2025,2025,2025-04,CC-B005,D010,B005,C010,Local Media Group,INV-ILXL1S41,Marketing & Community Outreach - Local Media Group,5930.00,Approved,4527,4527,Paid,4/20/2025,5/1/2025,
EX0003515,3/16/2025,2025,2025-03,CC-B017,D010,B017,C002,ADP,INV-K61KIX25,Benefits & Payroll Taxes - ADP,5930.00,Approved,9928,9928,Paid,3/18/2025,3/21/2025,
EX0004824,8/21/2025,2025,2025-08,CC-HQ-D003,D003,B001,C012,Amazon Business,INV-G8LX71R5,Office Supplies & Admin - Amazon Business,5920.00,Approved,1520,5506,Paid,8/26/2025,9/15/2025,
EX0000731,3/24/2024,2024,2024-03,CC-HQ-D008,D008,B001,C012,Amazon Business,INV-6AD3KH2R,Office Supplies & Admin - Amazon Business,5910.00,Approved,7912,7912,Paid,3/28/2024,4/5/2024,
EX0005341,10/12/2025,2025,2025-10,CC-HQ-D006,D006,B001,C010,Community Sponsorship Org,INV-2XDPO4ON,Marketing & Community Outreach - Community Sponsorship Org,5910.00,Approved,9935,2679,Paid,10/18/2025,11/7/2025,
EX0001449,6/30/2024,2024,2024-06,CC-HQ-D005,D005,B001,C012,Office Depot,INV-U1DET08O,Office Supplies & Admin - Office Depot,5900.00,Approved,3286,3286,Paid,7/3/2024,7/20/2024,
EX0001148,5/26/2024,2024,2024-05,CC-HQ-D001,D001,B001,C010,Meta Ads,INV-AQOCS8BE,Marketing & Community Outreach - Meta Ads,5890.00,Approved,1409,1409,Paid,5/27/2024,6/13/2024,
EX0003173,1/28/2025,2025,2025-01,CC-HQ-D007,D007,B001,C006,Adobe,INV-QO6QTDLR,Software Licenses & Subscriptions - Adobe,5890.00,Approved,2424,2424,Delayed,1/28/2025,3/3/2025,Threshold Review Hold
EX0000422,2/11/2024,2024,2024-02,CC-HQ-D001,D001,B001,C010,Local Media Group,INV-62ZFYTD9,Marketing & Community Outreach - Local Media Group,5880.00,Approved,1409,1409,Paid,2/13/2024,2/17/2024,
EX0001952,8/23/2024,2024,2024-08,CC-HQ-D006,D006,B001,C904,HQ Facilities Allocation,INV-ASTA1C59,Corporate Overhead - Human Resources - HQ Facilities Allocation,5880.00,Approved,2679,2679,Paid,8/29/2024,9/16/2024,
EX0002701,11/3/2024,2024,2024-11,CC-HQ-D008,D008,B001,C008,KPMG,INV-KLFYD170,Professional Services (Legal/Consulting) - KPMG,5880.00,Approved,7912,7912,Paid,11/5/2024,11/18/2024,
EX0005571,11/10/2025,2025,2025-11,CC-HQ-D006,D006,B001,C009,FINRA,INV-4G2WAPK1,Regulatory & Compliance Fees - FINRA,5880.00,Approved,2679,2679,Paid,11/15/2025,11/16/2025,
EX0004948,9/26/2025,2025,2025-09,CC-B017,D010,B017,C001,ADP,INV-1RFG3ERA,Salaries & Payroll - ADP,5880.00,Approved,9928,9928,Paid,10/1/2025,10/21/2025,
EX0002209,9/26/2024,2024,2024-09,CC-HQ-D007,D007,B001,C002,ADP,INV-VPD1WGI8,Benefits & Payroll Taxes - ADP,5850.00,Approved,2424,2424,Paid,9/26/2024,10/15/2024,
EX0002945,12/30/2024,2024,2024-12,CC-HQ-D007,D007,B001,C904,Corporate Shared Services,INV-ZZJM6FJG,Corporate Overhead - Human Resources - Corporate Shared Services,5850.00,Approved,2424,2424,Delayed,1/4/2025,2/27/2025,Invoice Discrepancy
EX0005093,9/29/2025,2025,2025-09,CC-HQ-D007,D007,B001,C001,Paychex,INV-947CFLX4,Salaries & Payroll - Paychex,5850.00,Approved,2424,2424,Paid,10/1/2025,10/21/2025,
EX0000482,2/20/2024,2024,2024-02,CC-HQ-D008,D008,B001,C010,Community Sponsorship Org,INV-2RS9YFI5,Marketing & Community Outreach - Community Sponsorship Org,5840.00,Approved,7912,7912,Delayed,2/20/2024,3/30/2024,Threshold Review Hold
EX0004128,5/2/2025,2025,2025-05,CC-HQ-D008,D008,B001,C007,Lenovo,INV-CKBUVFGI,Hardware & Equipment - Lenovo,5840.00,Approved,7912,7912,Paid,5/5/2025,5/12/2025,
EX0001201,5/24/2024,2024,2024-05,CC-HQ-D007,D007,B001,C010,Community Sponsorship Org,INV-JRI82BA2,Marketing & Community Outreach - Community Sponsorship Org,5830.00,Approved,2424,2424,Paid,5/30/2024,6/8/2024,
EX0005567,11/14/2025,2025,2025-11,CC-HQ-D005,D005,B001,C005,Local Security Co,INV-YLYOUAT5,Security Services & Monitoring - Local Security Co,5830.00,Approved,4657,3286,Paid,11/19/2025,12/9/2025,
EX0005583,11/8/2025,2025,2025-11,CC-HQ-D007,D007,B001,C006,Adobe,INV-NWTFRWZ0,Software Licenses & Subscriptions - Adobe,5830.00,Approved,2424,2424,Paid,11/14/2025,11/22/2025,
EX0001704,7/21/2024,2024,2024-07,CC-HQ-D005,D005,B001,C904,Corporate Shared Services,INV-PDMINXWJ,Corporate Overhead - Human Resources - Corporate Shared Services,5820.00,Approved,4657,3286,Paid,7/27/2024,7/30/2024,
EX0003850,4/1/2025,2025,2025-04,CC-HQ-D001,D001,B001,C008,EY,INV-DR5G9ZJU,Professional Services (Legal/Consulting) - EY,5820.00,Approved,1409,1409,Paid,4/4/2025,4/6/2025,
EX0000997,5/6/2024,2024,2024-05,CC-B004,D010,B004,C010,Local Media Group,INV-QL4BAQ1J,Marketing & Community Outreach - Local Media Group,5820.00,Approved,5557,5557,Paid,5/9/2024,5/12/2024,
EX0001475,6/8/2024,2024,2024-06,CC-HQ-D008,D008,B001,C008,Deloitte,INV-RHZEF86Y,Professional Services (Legal/Consulting) - Deloitte,5810.00,Approved,7912,7912,Delayed,6/14/2024,7/8/2024,Threshold Review Hold
EX0003378,2/16/2025,2025,2025-02,CC-HQ-D001,D001,B001,C005,Allied Universal,INV-7KH77OE0,Security Services & Monitoring - Allied Universal,5810.00,Approved,1409,1409,Paid,2/19/2025,2/27/2025,
EX0005325,10/8/2025,2025,2025-10,CC-HQ-D004,D004,B001,C011,Conference Organizer,INV-E3UGP55T,"Training, Travel & Conferences - Conference Organizer",5810.00,Approved,5012,5012,Paid,10/12/2025,10/24/2025,
EX0004831,8/10/2025,2025,2025-08,CC-HQ-D004,D004,B001,C011,Delta,INV-Y64BMRKS,"Training, Travel & Conferences - Delta",5800.00,Approved,5012,5012,Paid,8/16/2025,8/18/2025,
EX0006301,2/1/2026,2026,2026-02,CC-HQ-D008,D008,B001,C010,Local Media Group,INV-5K99RXDQ,Marketing & Community Outreach - Local Media Group,5800.00,Approved,7912,7912,Paid,2/4/2026,2/27/2026,
EX0004723,8/4/2025,2025,2025-08,CC-B021,D010,B021,C005,Securitas,INV-8F6MC0RQ,Security Services & Monitoring - Securitas,5800.00,Approved,7224,7224,Paid,8/5/2025,8/22/2025,
EX0001167,5/26/2024,2024,2024-05,CC-HQ-D004,D004,B001,C002,ADP,INV-I600Y20X,Benefits & Payroll Taxes - ADP,5790.00,Approved,5012,5012,Paid,5/28/2024,6/5/2024,
EX0003122,1/9/2025,2025,2025-01,CC-HQ-D001,D001,B001,C908,Corporate Shared Services,INV-E590IV18,Corporate Overhead - Procurement & Vendor Management - Corporate Shared Services,5790.00,Approved,1409,1409,Paid,1/16/2025,2/1/2025,
EX0003178,1/11/2025,2025,2025-01,CC-HQ-D008,D008,B001,C009,State Banking Regulator,INV-9HALZISC,Regulatory & Compliance Fees - State Banking Regulator,5790.00,Approved,7912,7912,Paid,1/13/2025,1/20/2025,
EX0003607,3/23/2025,2025,2025-03,CC-HQ-D002,D002,B001,C005,Local Security Co,INV-061RL2HI,Security Services & Monitoring - Local Security Co,5790.00,Approved,2824,2824,Paid,3/25/2025,4/4/2025,
EX0000194,1/17/2024,2024,2024-01,CC-HQ-D004,D004,B001,C008,Local Counsel LLP,INV-Z8GQH3ZD,Professional Services (Legal/Consulting) - Local Counsel LLP,5780.00,Approved,5012,5012,Paid,1/20/2024,1/25/2024,
EX0000948,4/26/2024,2024,2024-04,CC-HQ-D005,D005,B001,C904,Corporate Shared Services,INV-OVX892TC,Corporate Overhead - Human Resources - Corporate Shared Services,5780.00,Approved,3286,3286,Paid,4/26/2024,5/7/2024,
EX0000913,4/16/2024,2024,2024-04,CC-HQ-D001,D001,B001,C011,Marriott,INV-XI0RHGD9,"Training, Travel & Conferences - Marriott",5760.00,Approved,1409,1409,Paid,4/16/2024,4/19/2024,
EX0001150,5/29/2024,2024,2024-05,CC-HQ-D001,D001,B001,C005,Allied Universal,INV-OYCFA99U,Security Services & Monitoring - Allied Universal,5760.00,Approved,1409,1409,Paid,6/1/2024,6/3/2024,
EX0001671,7/25/2024,2024,2024-07,CC-HQ-D001,D001,B001,C005,Allied Universal,INV-MKY7IOMT,Security Services & Monitoring - Allied Universal,5750.00,Approved,1409,1409,Paid,7/31/2024,8/9/2024,
EX0002886,12/26/2024,2024,2024-12,CC-HQ-D001,D001,B001,C010,Local Media Group,INV-0UFX74YN,Marketing & Community Outreach - Local Media Group,5750.00,Approved,1409,1409,Delayed,12/31/2024,2/11/2025,Threshold Review Hold
EX0003416,2/17/2025,2025,2025-02,CC-HQ-D005,D005,B001,C006,Microsoft,INV-GPT4SHT8,Software Licenses & Subscriptions - Microsoft,5750.00,Approved,4657,3286,Paid,2/20/2025,3/8/2025,
EX0006251,2/4/2026,2026,2026-02,CC-HQ-D001,D001,B001,C902,Community Sponsorship Org,INV-81B7YC7N,Corporate Overhead - Marketing & Advertising - Community Sponsorship Org,5750.00,Approved,1409,1409,Paid,2/8/2026,2/12/2026,
EX0005602,12/4/2025,2025,2025-12,CC-B002,D010,B002,C012,Staples,INV-S8215CEM,Office Supplies & Admin - Staples,5750.00,Approved,3615,1106,Paid,12/11/2025,12/20/2025,
EX0003017,1/16/2025,2025,2025-01,CC-B014,D010,B014,C012,Staples,INV-5WTLDE5S,Office Supplies & Admin - Staples,5750.00,Approved,9279,9279,Paid,1/16/2025,1/28/2025,
EX0005194,10/17/2025,2025,2025-10,CC-B016,D010,B016,C006,Microsoft,INV-SEZFK6XZ,Software Licenses & Subscriptions - Microsoft,5750.00,Approved,4257,4257,Delayed,10/22/2025,12/15/2025,Vendor Documentation Missing
EX0001923,8/1/2024,2024,2024-08,CC-HQ-D002,D002,B001,C001,Paychex,INV-CAJ0GWRI,Salaries & Payroll - Paychex,5740.00,Approved,2824,2824,Paid,8/1/2024,8/16/2024,
EX0002650,11/17/2024,2024,2024-11,CC-HQ-D003,D003,B001,C011,Conference Organizer,INV-U92NQYCG,"Training, Travel & Conferences - Conference Organizer",5740.00,Approved,1520,5506,Paid,11/18/2024,12/8/2024,
EX0004358,6/13/2025,2025,2025-06,CC-HQ-D007,D007,B001,C006,Salesforce,INV-E10ZRFDQ,Software Licenses & Subscriptions - Salesforce,5730.00,Approved,2424,2424,Paid,6/20/2025,6/21/2025,
EX0003031,1/27/2025,2025,2025-01,CC-B017,D010,B017,C010,Community Sponsorship Org,INV-B2ZRZLY0,Marketing & Community Outreach - Community Sponsorship Org,5730.00,Approved,9928,9928,Paid,2/3/2025,2/21/2025,
EX0003283,2/22/2025,2025,2025-02,CC-B017,D010,B017,C009,State Banking Regulator,INV-KAT1LDDF,Regulatory & Compliance Fees - State Banking Regulator,5730.00,Approved,9928,9928,Paid,3/1/2025,3/9/2025,
